Jap	Eng	type	id
磁石の戦士γ	Gamma The Magnet Warrior	MONSTER NORMAL	11549357
霊獣の連契	Ritual Beast Steeds	TRAP	11556339
混沌の落とし穴	Chaos Trap Hole	TRAP COUNTER	11593137
レクリスパワー	Reckoned Power	TRAP	11596936
DD魔導賢者ケプラー	D/D Savant Kepler	MONSTER EFFECT PENDULUM	11609969
BF－漆黒のエルフェン	Blackwing - Elphin the Raven	MONSTER EFFECT	11613567
超量機獣エアロボロス	Super Quantal Mech Beast Aeroboros	MONSTER XYZ EFFECT	11646785
ジェルエンデュオ	Gellenduo	MONSTER EFFECT	11662742
サイバース・ウィッチ	Cyberse Witch	MONSTER EFFECT LINK	11674673
守護霊アイリン	Protective Soul Ailin	MONSTER UNION EFFECT	11678191
森羅の葉心棒 ブレイド	Sylvan Bladefender	MONSTER EFFECT	11682713
連爆魔人	Blast Asmodian	MONSTER EFFECT	11685347
カラクリ蝦蟇油	Karakuri Gama Oil	EQUIP SPELL	11699941
エクシーズ・チェンジ・タクティクス	Xyz Change Tactics	CONTINUOUS SPELL	11705261
戦華史略－三顧礼迎	Ancient Warriors Saga - Three Visits	CONTINUOUS SPELL	11711438
3万年の白亀	30,000-Year White Turtle	MONSTER NORMAL	11714098
ワーム・ゼクス	Worm Xex	MONSTER EFFECT	11722335
ジ・アライバル・サイバース＠イグニスター	The Arrival Cyberse @Ignister	MONSTER EFFECT LINK	11738489
＠イグニスタートークン	@Ignister Token	MONSTER TOKEN NORMAL	11738490
サンダー・ボトル	Raigeki Bottle	TRAP CONTINUOUS	11741041
ユニオン・ライダー	Union Rider	MONSTER EFFECT	11743119
スポーア	Spore	MONSTER TUNER EFFECT	11747708
ダイナレスラー・マーシャルアンガ	Dinowrestler Martial Anga	MONSTER EFFECT	11755663
言語道断侍	Sasuke Samurai #2	MONSTER EFFECT	11760174
タルワール・デーモン	Beast of Talwar	MONSTER NORMAL	11761845
破戒蛮竜－バスター・ドラゴン	Buster Dragon	MONSTER SYNCHRO EFFECT	11790356
ゴーゴン・エッグ	Gorgon Egg	MONSTER NORMAL	11793047
ガベージコレクター	Garbage Collector	MONSTER EFFECT	11801343
パルキオンのうろこ	Barkion's Bark	SPELL	11813722
グレート・アンガス	Great Angus	MONSTER NORMAL	11813953
椿姫ティタニアル	Tytannial, Princess of Camellias	MONSTER EFFECT	11819616
円融魔術	Magicalized Fusion	SPELL	11827244
エンシェント・リーフ	Ancient Leaf	SPELL	11830996
ラヴァル・ガンナー	Laval Blaster	MONSTER EFFECT	11834972
ライトハンド・シャーク	Right-Hand Shark	MONSTER EFFECT	11845050
ハイ・キューピット	Cupid Volley	MONSTER EFFECT	11851647
マドルチェ・マジョレーヌ	Madolche Magileine	MONSTER EFFECT	11868731
ゴブリンの秘薬	Goblin's Secret Remedy	SPELL	11868825
イビリチュア・マインドオーガス	Evigishki Mind Augus	MONSTER RITUAL EFFECT	11877465
フェイバリット・ヒーロー	Favorite Hero	EQUIP SPELL	11881272
ブラック・デーモンズ・ドラゴン	Black Skull Dragon	FUSION MONSTER	11901678
守護竜の核醒	Guardragon Corewakening	TRAP CONTINUOUS	11908584
インスタント・ネオスペース	Instant Neo Space	EQUIP SPELL	11913700
狩猟本能	Hunting Instinct	TRAP	11925569
フライファング	Flyfang	MONSTER EFFECT	11954712
武神器－マフツ	Bujingi Raven	MONSTER EFFECT	11958188
タイムカプセル	Different Dimension Capsule	SPELL	11961740
ドラグニティナイト－ロムルス	Dragunity Knight - Romulus	MONSTER EFFECT LINK	11969228
抹殺の聖刻印	Hieratic Seal of Banishment	TRAP	11975962
忍犬ワンダードッグ	Nin-Ken Dog	MONSTER NORMAL	11987744
ガガガガンマン	Gagaga Cowboy	MONSTER XYZ EFFECT	12014404
大胆無敵	Child's Play	CONTINUOUS SPELL	12021072
ブースター・ドラゴン	Booster Dragon	MONSTER EFFECT LINK	12023931
スカゴブリン	Goblin Calligrapher	MONSTER NORMAL	12057781
ダーク・コーリング	Dark Calling	SPELL	12071500
ゼンマイドッグ	Wind-Up Dog	MONSTER EFFECT	12076263
デルタトライ	Delta Tri	MONSTER EFFECT	12079734
轟雷機龍－サンダー・ドラゴン	Thunder Dragon Thunderstormech	MONSTER EFFECT LINK	12081875
剛鬼ハッグベア	Gouki Bearhug	MONSTER EFFECT	12097275
罅割れゆく斧	Shattered Axe	TRAP CONTINUOUS	12117532
逃げまどう民	People Running About	MONSTER NORMAL	12143771
ボルト・エスカルゴ	Bolt Escargot	MONSTER NORMAL	12146024
おねだりゴブリン	Scrounging Goblin	MONSTER EFFECT	12152769
災いの像	Elephant Statue of Disaster	MONSTER EFFECT	12160911
天空の使者 ゼラディアス	Zeradias, Herald of Heaven	MONSTER EFFECT	12171659
ハイドロプレッシャーカノン	Hydro Pressure Cannon	EQUIP SPELL	12174035
トライアングル・X・スパーク	Triangle Ecstasy Spark	SPELL	12181376
ショット・ガン・シャッフル	Card Shuffle	CONTINUOUS SPELL	12183332
メタファイズ・デコイドラゴン	Metaphys Decoy Dragon	MONSTER EFFECT PENDULUM	12196873
剣の采配	Commander of Swords	TRAP	12197543
ハーピィ・レディ三姉妹	Harpie Lady Sisters	MONSTER SPSUMMON EFFECT	12206212
ホワイトローズ・ドラゴン	White Rose Dragon	MONSTER EFFECT	12213463
ブンボーグ・ベース	Deskbot Base	FIELD SPELL	12215894
コアキメイルの障壁	Koa'ki Meiru Shield	TRAP	12216615
幻影騎士団カースド・ジャベリン	The Phantom Knights of Cursed Javelin	MONSTER XYZ EFFECT	12219047
魔轟神アシェンヴェイル	Fabled Ashenveil	MONSTER EFFECT	12235475
地獄の暴走召喚	Inferno Reckless Summon	QUICKPLAY SPELL	12247206
世界の平定	World Suppression	TRAP	12253117
EMホタルクス	Performapal Fireflux	MONSTER EFFECT PENDULUM	12255007
磁石の戦士δ	Delta The Magnet Warrior	MONSTER EFFECT	12262393
機動要犀 トリケライナー	Trifortressops	MONSTER EFFECT	12275533
クロノグラフ・マジシャン	Chronograph Sorcerer	MONSTER EFFECT PENDULUM	12289247
エレキツツキ	Wattwoodpecker	MONSTER EFFECT	12296376
マテリアルドラゴン	Prime Material Dragon	MONSTER EFFECT	12298909
ゼンマイソルジャー	Wind-Up Soldier	MONSTER EFFECT	12299841
召喚獣プルガトリオ	Invoked Purgatrio	FUSION MONSTER EFFECT	12307878
漆黒の名馬	Legendary Ebon Steed	EQUIP SPELL	12324546
真魔獣 ガーゼット	Legendary Maju Garzett	MONSTER SPSUMMON EFFECT	12338068
超量士ブルーレイヤー	Super Quantum Blue Layer	MONSTER EFFECT	12369277
Kozmo－エピローグ	Kozmourning	TRAP CONTINUOUS	12385638
勝利の導き手フレイヤ	Freya, Spirit of Victory	MONSTER EFFECT	12398280
Kozmo－ダーク・エルファイバー	Kozmoll Dark Lady	MONSTER EFFECT	12408276
閃刀姫－カイナ	Sky Striker Ace - Kaina	MONSTER EFFECT LINK	12421694
ガガガガードナー	Gagaga Gardna	MONSTER EFFECT	12423762
コアキメイル・ドラゴ	Koa'ki Meiru Drago	MONSTER EFFECT	12435193
アクア・スネーク	Aqua Snake	MONSTER NORMAL	12436646
アーティファクトの神智	Artifact Sanctum	TRAP	12444060
プロキシー・F・マジシャン	Proxy F Magician	MONSTER EFFECT LINK	12450071
フロント・オブザーバー	Frontline Observer	MONSTER EFFECT	12451640
タックルセイダー	Tackle Crusader	MONSTER EFFECT	12467005
返り咲く薔薇の大輪	Revival Rose	MONSTER EFFECT	12469386
邪悪な儀式	Curse of Fiend	SPELL	12470447
レッグル	Leghul	MONSTER EFFECT	12472242
おジャマ・グリーン	Ojama Green	MONSTER NORMAL	12482652
デュナミス・ヴァルキリア	Dunames Dark Witch	MONSTER NORMAL	12493482
ドラグニティナイト－ハールーン	Dragunity Knight - Luin	MONSTER TUNER SYNCHRO EFFECT	12496261
レアメタル化・魔法反射装甲	Rare Metalmorph	TRAP CONTINUOUS	12503902
フューチャー・ドライブ	Future Drive	QUICKPLAY SPELL	12508268
天空勇士ネオパーシアス	Neo-Parshath, the Sky Paladin	MONSTER EFFECT	12510878
無許可の再奇動	Unauthorized Reactivation	QUICKPLAY SPELL	12524259
音響戦士ギータス	Symphonic Warrior Guitaar	MONSTER EFFECT PENDULUM	12525049
ベビー・トラゴン	Baby Tiragon	MONSTER XYZ EFFECT	12533811
黄泉ガエル	Treeborn Frog	MONSTER EFFECT	12538374
サンダー・ボルト	Raigeki	SPELL	12580477
エクゾディア・ネクロス	Exodia Necross	MONSTER SPSUMMON EFFECT	12600382
和睦の使者	Waboku	TRAP	12607053
電子光虫－スカラジエータ	Digital Bug Scaradiator	MONSTER XYZ EFFECT	12615446
シャインスピリッツ	Radiant Spirit	MONSTER EFFECT	12624008
超銀河眼の光波龍	Neo Galaxy-Eyes Cipher Dragon	MONSTER XYZ EFFECT	12632096
アドバンスド・ダーク	Advanced Dark	FIELD SPELL	12644061
古代の機械究極巨人	Ultimate Ancient Gear Golem	FUSION MONSTER EFFECT	12652643
サイバー・ネットワーク	Cyber Network	TRAP CONTINUOUS	12670770
ティンダングル・ドールス	Tindangle Dholes	MONSTER FLIP EFFECT	12678601
聖霊獣騎 ペトルフィン	Ritual Beast Ulti-Pettlephin	FUSION MONSTER EFFECT	12678870
暴鬼	Abaki	MONSTER EFFECT	12694768
アーティファクト－ベガルタ	Artifact Beagalltach	MONSTER EFFECT	12697630
レインボー・ヴェール	Rainbow Veil	EQUIP SPELL	12735388
ユニゾン・チューン	Uni-Song Tuning	QUICKPLAY SPELL	12743620
CNo.101 S・H・Dark Knight	Number C101: Silent Honor DARK	MONSTER XYZ EFFECT	12744567
ゴブリン穴埋め部隊	Goblin Pothole Squad	MONSTER EFFECT	12755462
モルトシュラーク	Mordschlag	EQUIP SPELL	12760674
影王デュークシェード	Duke Shade, the Sinister Shadow Lord	MONSTER EFFECT	12766474
風の精霊 ガルーダ	Garuda the Wind Spirit	MONSTER SPSUMMON EFFECT	12800777
漆黒の魔王 LV6	Dark Lucius LV6	MONSTER EFFECT	12817939
DDリリス	D/D Lilith	MONSTER EFFECT	12822541
女剣士カナン	Kanan the Swordmistress	MONSTER NORMAL	12829151
はぐれ者傭兵部隊	Missing Force	MONSTER EFFECT	12836042
五稜星の呪縛	Curse of the Circle	TRAP	12863633
フレイムダンサー	Flame Dancer	MONSTER NORMAL	12883044
闇の護封剣	Swords of Concealing Light	CONTINUOUS SPELL	12923641
SZW－天聖輝狼剣	SZW - Fenrir Sword	MONSTER EFFECT	12927849
マドルチェ・マナー	Madolche Lesson	TRAP	12940613
古神クトグア	Old Entity Cthugua	MONSTER SYNCHRO EFFECT	12948099
スピードローダー・ドラゴン	Speedburst Dragon	MONSTER EFFECT	12950294
女邪神ヌヴィア	Nuvia the Wicked	MONSTER EFFECT	12953226
幻銃士	Phantom Skyblaster	MONSTER EFFECT	12958919
銃士トークン	Skyblaster Token	MONSTER TOKEN NORMAL	12958920
デス・デンドル	Des Dendle	MONSTER UNION EFFECT	12965761
魔草トークン	Wicked Plant Token	MONSTER TOKEN NORMAL	12965762
オルターガイスト・フィフィネラグ	Altergeist Fifinellag	MONSTER TUNER EFFECT	12977245
マドルチェ・ミィルフィーヤ	Madolche Mewfeuille	MONSTER EFFECT	12980373
機皇帝の賜与	Boon of the Meklord Emperor	SPELL	12986778
ラヴァル・グレイター	Laval the Greater	MONSTER SYNCHRO EFFECT	12986807
星遺物からの目醒め	World Legacy Awakens	TRAP	12989604
魔導戦士 フォルス	Strength of Prophecy	MONSTER EFFECT	13002461
トラップ処理班 Aチーム	A-Team: Trap Disposal Unit	MONSTER EFFECT	13026402
CX－CHレジェンド・アーサー	CXyz Comics Hero Legend Arthur	MONSTER XYZ EFFECT	13030280
エクシーズ・ユニット	Xyz Unit	EQUIP SPELL	13032689
ドラゴニックD	Dragonic Diagram	FIELD SPELL	13035077
岩石の巨兵	Giant Soldier of Stone	MONSTER NORMAL	13039848
エヴォルド・メガキレラ	Evoltile Megachirella	MONSTER EFFECT	13046291
儀式の下準備	Pre-Preparation of Rites	SPELL	13048472
剣竜	Sword Arm of Dragon	MONSTER NORMAL	13069066
クリフォート・エイリアス	Qliphort Stealth	MONSTER EFFECT PENDULUM	13073850
グリッド・スィーパー	Grid Sweeper	MONSTER EFFECT	13090893
D－HERO ダイヤモンドガイ	Destiny HERO - Diamond Dude	MONSTER EFFECT	13093792
ジェムナイト・アクアマリナ	Gem-Knight Aquamarine	FUSION MONSTER EFFECT	13108445
警衛バリケイドベルグ	Barricadeborg Blocker	MONSTER EFFECT LINK	13117073
神龍の聖刻印	Hieratic Seal of the Sun Dragon Overlord	MONSTER NORMAL	13140300
守護竜ピスティ	Guardragon Pisty	MONSTER EFFECT LINK	13143275
ガガガラッシュ	Gagagarush	TRAP	13166204
双龍降臨	Double Dragon Descent	TRAP	13166648
ドラゴンメイド・ラドリー	Laundry Dragonmaid	MONSTER EFFECT	13171876
転生炎獣ウルヴィー	Salamangreat Wolvie	MONSTER EFFECT	13173832
大木炭18	Charcoal Inpachi	MONSTER NORMAL	13179332
零鳥姫リオート・ハルピュイア	Ice Princess Zereort	MONSTER XYZ EFFECT	13183454
ダーク・プラント	Dark Plant	MONSTER NORMAL	13193642
嵐	Storm	SPELL	13210191
ドリーム・ピエロ	Dream Clown	MONSTER EFFECT	13215230
ヴァイロン・チャージャー	Vylon Charger	MONSTER EFFECT	13220032
機巧嘴－八咫御先	Gizmek Yata, the Gleaming Vanguard	MONSTER EFFECT	13224603
蝕みの鱗粉	Corrosive Scales	TRAP	13235258
ファーニマル・ペンギン	Fluffal Penguin	MONSTER EFFECT	13241004
機甲部隊の防衛圏	Machina Defense Perimeter	CONTINUOUS SPELL	13247801
オオアリクイクイアリ	Anteatereatingant	MONSTER SPSUMMON EFFECT	13250922
E－HERO ワイルド・サイクロン	Evil HERO Wild Cyclone	FUSION MONSTER EFFECT	13293158
失楽園	Fallen Paradise	FIELD SPELL	13301895
BK ベイル	Battlin' Boxer Veil	MONSTER EFFECT	13313278
深海の大ウナギ	Deepsea Macrotrema	MONSTER EFFECT	13314457
起動兵士デッドリボルバー	Boot-Up Soldier - Dread Dynamo	MONSTER EFFECT	13316346
ロケットハンド	Rocket Hand	TRAP	13317419
覇王龍ズァーク	Supreme King Z-ARC	FUSION MONSTER EFFECT PENDULUM	13331639
ドラグニティ－ブラックスピア	Dragunity Darkspear	MONSTER TUNER EFFECT	13361027
ジャッカルの霊騎士	Ghost Knight of Jackal	MONSTER EFFECT	13386503
聖騎士ガラハド	Noble Knight Gwalchavad	MONSTER EFFECT	13391185
砂バク	Desertapir	MONSTER FLIP EFFECT	13409151
グレート・ホワイト	Great White	MONSTER NORMAL	13429800
ブロッサム・ボンバー	Blossom Bombardment	TRAP	13438207
ベクター・スケア・デーモン	Vector Scare Archfiend	MONSTER EFFECT LINK	13452889
水晶機巧－グリオンガンド	Crystron Quariongandrax	MONSTER SYNCHRO EFFECT	13455674
極星霊ドヴェルグ	Dverg of the Nordic Alfar	MONSTER EFFECT	13455953
雲魔物－ストーム・ドラゴン	Cloudian - Storm Dragon	MONSTER SPSUMMON EFFECT	13474291
ドングリス	Rodenut	MONSTER EFFECT	13478040
ヴェンデット・キマイラ	Vendread Chimera	MONSTER RITUAL EFFECT	13482075
魔神儀の隠れ房	Impcantation Thanatosis	FIELD SPELL	13482262
フォトン・カイザー	Photon Caesar	MONSTER EFFECT	13492423
ガトムズの緊急指令	Gottoms' Emergency Call	TRAP	13504844
竜魂の城	Castle of Dragon Souls	TRAP CONTINUOUS	13513663
破滅の美神ルイン	Ruin, Supreme Queen of Oblivion	MONSTER RITUAL EFFECT	13518809
ヘルウェイ・パトロール	Stygian Street Patrol	MONSTER EFFECT	13521194
炎の精霊 イフリート	Spirit of Flames	MONSTER SPSUMMON EFFECT	13522325
召喚獣カリギュラ	Invoked Caliga	FUSION MONSTER EFFECT	13529466
ダミー・ゴーレム	Dummy Golem	MONSTER FLIP EFFECT	13532663
V－LAN ヒドラ	V-LAN Hydra	MONSTER EFFECT LINK	13536606
V－LANトークン	V-LAN Token	MONSTER TOKEN NORMAL	13536607
スターダスト・ミラージュ	Stardust Mirage	TRAP	13556444
ワンショット・キャノン	Turbo Cannon	MONSTER SYNCHRO EFFECT	13574687
インフェルニティ・リローダー	Infernity Randomizer	MONSTER EFFECT	13582837
鉄のサソリ	Steel Scorpion	MONSTER EFFECT	13599884
賢者の宝石	Sage's Stone	SPELL	13604200
マジェスペクター・ソニック	Majespecter Sonics	QUICKPLAY SPELL	13611090
邪気退散	Malice Dispersion	QUICKPLAY SPELL	13626450
忍法 影縫いの術	Ninjitsu Art of Shadow Sealing	TRAP CONTINUOUS	13629812
重機貨列車デリックレーン	Heavy Freight Train Derricrane	MONSTER EFFECT	13647631
E－HERO アダスター・ゴールド	Evil HERO Adusted Gold	MONSTER EFFECT	13650422
魔界台本「魔王の降臨」	Abyss Script - Rise of the Abyss King	SPELL	13662809
仮面呪術師カースド・ギュラ	Grand Tiki Elder	MONSTER NORMAL	13676474
大狼雷鳴	Thunderclap Skywolf	MONSTER EFFECT	13683298
同姓同名同盟条約	Treaty on Uniform Nomenclature	TRAP	13685271
フレア・リゾネーター	Flare Resonator	MONSTER TUNER EFFECT	13708425
黒炎の騎士－ブラック・フレア・ナイト－	Dark Flare Knight	FUSION MONSTER EFFECT	13722870
人喰い宝石箱	Man-Eating Treasure Chest	MONSTER NORMAL	13723605
竜魔人 キングドラグーン	King Dragun	FUSION MONSTER EFFECT	13756293
魔術師の左手	Magician's Left Hand	CONTINUOUS SPELL	13758665
P・M・キャプチャー	P.M. Captor	MONSTER EFFECT PENDULUM	13760677
フレムベル・ベビー	Flamvell Baby	MONSTER TUNER EFFECT	13761956
チェーン・リゾネーター	Chain Resonator	MONSTER TUNER EFFECT	13764881
キング・もけもけ	Mokey Mokey King	FUSION MONSTER EFFECT	13803864
トラップ・イーター	Trap Eater	MONSTER TUNER SPSUMMON EFFECT	13821299
イエロー・ガジェット	Yellow Gadget	MONSTER EFFECT	13839120
ヘルプロミネンス	Firestorm Prominence	MONSTER EFFECT	13846680
星因士 リゲル	Satellarknight Rigel	MONSTER EFFECT	13851202
N・ティンクル・モス	Neo-Spacian Twinkle Moss	FUSION MONSTER EFFECT	13857930
精霊獣 ペトルフィン	Spiritual Beast Pettlephin	MONSTER EFFECT	13890468
究極封印神エクゾディオス	Exodius the Ultimate Forbidden Lord	MONSTER SPSUMMON EFFECT	13893596
光の王 マルデル	Mardel, Generaider Boss of Light	MONSTER EFFECT	13903402
戦華の妙－魯敬	Ancient Warriors - Eccentric Lu Jing	MONSTER EFFECT	13923256
月光小夜曲舞踊	Lunalight Serenade Dance	TRAP CONTINUOUS	13935001
ムーンライト・トークン	Lunalight Token	MONSTER TOKEN NORMAL	13935002
グラナドラ	Granadora	MONSTER EFFECT	13944422
幻影の壁	Wall of Illusion	MONSTER EFFECT	13945283
機動砦 ストロング・ホールド	Stronghold the Moving Fortress	TRAP CONTINUOUS	13955608
氷霊神ムーラングレイス	Moulinglacia the Elemental Lord	MONSTER SPSUMMON EFFECT	13959634
逢華妖麗譚－不知火語	Ghost Meets Girl - A Shiranui's Story	QUICKPLAY SPELL	13965201
マジェスペクター・ストーム	Majespecter Storm	SPELL	13972452
電光－雪花－	Denko Sekka	MONSTER EFFECT	13974207
ボルテック・バイコーン	Voltic Bicorn	MONSTER SYNCHRO EFFECT	13995824
コア濃度圧縮	Core Compression	SPELL	13997673
マドルチェ・シャトー	Madolche Chateau	FIELD SPELL	14001430
ムーンダンスの儀式	Moon Dance Ritual	TRAP CONTINUOUS	14005031
深き森の長老	Ancient One of the Deep Forest	MONSTER NORMAL	14015067
波動竜騎士 ドラゴエクィテス	Dragon Knight Draco-Equiste	FUSION MONSTER EFFECT	14017402
斬機方程式	Mathmech Equation	SPELL	14025912
本の精霊 ホーク・ビショップ	Spirit of the Books	MONSTER NORMAL	14037717
ラヴァルロード・ジャッジメント	Laval Judgment Lord	MONSTER EFFECT	14047624
