Jap,Eng,type,id
エクシーズ・リバイブ・スプラッシュ,Xyz Revive Splash,TRAP,32764863
デーモンの顕現,Archfiend's Manifestation,MONSTER EFFECT FUSION,32775808
EMラ・パンダ,Performapal Trumpanda,MONSTER EFFECT PENDULUM,32787239
増援,Reinforcement of the Army,SPELL,32807846
人造人間7号,Jinzo #7,MONSTER EFFECT,32809211
白鱓,White Moray,MONSTER EFFECT,32825095
エンドレス・オブ・ザ・ワールド,Cycle of the World,SPELL RITUAL,32828635
クラッキング,Cracking,SPELL CONTINUOUS,32835363
魔弾の射手 カスパール,Magical Musketeer Caspar,MONSTER EFFECT,32841045
猛突進,Super Rush Recklessly,TRAP,32854013
星間竜パーセク,"Parsec, the Interstellar Dragon",MONSTER EFFECT,32872833
傀儡葬儀－パペット・パレード,Puppet Parade,TRAP,32875265
繁華の花笑み,Beaming Prosperity,SPELL,32887445
ウォールクリエイター,Grapple Blocker,MONSTER EFFECT,32907538
トラミッド・マスター,Triamid Master,MONSTER EFFECT,32912040
光神機－閃空,Majestic Mech - Senku,MONSTER EFFECT,32918479
堕落,Falling Down,SPELL EQUIP,32919136
宝玉獣 アメジスト・キャット,Crystal Beast Amethyst Cat,MONSTER EFFECT,32933942
精霊神后 ドリアード,Elemental Grace Doriado,MONSTER EFFECT SPSUMMON,32965616
天狼王 ブルー・セイリオス,"Celestial Wolf Lord, Blue Sirius",MONSTER EFFECT SYNCHRO,32995007
リンク・ディサイプル,Link Disciple,MONSTER EFFECT LINK,32995276
エクシーズ・オーバーライド,Xyz Override,SPELL FIELD,32999573
時械神サンダイオン,"Sandaion, the Timelord",MONSTER EFFECT,33015627
暗黒界の門,The Gates of Dark World,SPELL FIELD,33017655
魔獣皇帝ガーゼット,Emperor Maju Garzett,MONSTER EFFECT SPSUMMON,33022867
灼熱の試練,Incandescent Ordeal,SPELL RITUAL,33031674
機甲忍者フレイム,Flame Armor Ninja,MONSTER EFFECT,33034646
サイバー・レヴシステム,Cyber Revsystem,SPELL,33041277
浮上,Surface,SPELL,33057951
デコード・エンド,Decode Destruction,SPELL,33062423
一眼の盾竜,One-Eyed Shield Dragon,MONSTER NORMAL,33064647
カードを狩る死神,Reaper of the Cards,MONSTER EFFECT FLIP,33066139
サイバー・エルタニン,Cyber Eltanin,MONSTER EFFECT SPSUMMON,33093439
EMコン,Performapal Corn,MONSTER EFFECT,33103459
ヴォルカニック・ラット,Volcanic Rat,MONSTER NORMAL,33112041
メタルシルバー・アーマー,Metalsilver Armor,SPELL EQUIP,33114323
儀式魔人デモリッシャー,Djinn Demolisher of Rituals,MONSTER EFFECT,33145233
F.A.ライトニングマスター,F.A. Dawn Dragster,MONSTER EFFECT SYNCHRO,33158448
ナイル,Misairuzame,MONSTER NORMAL,33178416
同族感染ウィルス,Tribe-Infecting Virus,MONSTER EFFECT,33184167
カラクリ屋敷,Karakuri Trick House,TRAP,33184236
ナチュル・ビースト,Naturia Beast,MONSTER EFFECT SYNCHRO,33198837
アークネメシス・エスカトス,Archnemesys Eschatos,MONSTER EFFECT SPSUMMON,33212663
久遠の魔術師ミラ,Milla the Temporal Magician,MONSTER EFFECT,33225925
BF－孤高のシルバー・ウィンド,Blackwing - Silverwind the Ascendant,MONSTER EFFECT SYNCHRO,33236860
エクゾディアとの契約,Contract with Exodia,SPELL,33244944
クリボール,Sphere Kuriboh,MONSTER EFFECT,33245030
オプションハンター,Option Hunter,TRAP,33248692
RUM－クイック・カオス,Rank-Up-Magic Quick Chaos,SPELL QUICKPLAY,33252803
メタルフォーゼ・ゴルドライバー,Metalfoes Goldriver,MONSTER NORMAL PENDULUM,33256280
破壊剣士の揺籃,Prologue of the Destruction Swordsman,TRAP,33280639
アークブレイブドラゴン,Arkbrave Dragon,MONSTER EFFECT,33282498
獣湧き肉躍り,Dances with Beasts,TRAP,33298291
アモルファージ・キャヴム,Amorphage Envy,MONSTER EFFECT PENDULUM,33300669
ポイズン・チェーン,Poison Chain,SPELL CONTINUOUS,33302407
飛鯉,Flying Carp,MONSTER EFFECT,33314479
サイコ・ソウル,Psychic Soul,TRAP,33323657
メタルフォーゼ・カウンター,Metalfoes Counter,TRAP,33327029
DDゴースト,D/D Ghost,MONSTER EFFECT TUNER,33334269
霊魂の護送船,Ghost Ship,MONSTER EFFECT SPSUMMON,33347467
ヴォルカニック・バレット,Volcanic Shell,MONSTER EFFECT,33365932
封印されしエクゾディア,Exodia the Forbidden One,MONSTER EFFECT,33396948
エクスプローシブ・マジシャン,Explosive Magician,MONSTER EFFECT SYNCHRO,33413279
コカローチ・ナイト,Cockroach Knight,MONSTER EFFECT,33413638
ゾンビキャリア,Plaguespreader Zombie,MONSTER EFFECT TUNER,33420078
異次元の指名者,D.D. Designator,SPELL,33423043
ヴァンパイア・グリムゾン,Vampire Grimson,MONSTER EFFECT,33438666
コミックハンド,Comic Hand,SPELL EQUIP,33453260
邪狂神の使い,Maniacal Servant,MONSTER EFFECT,33455338
巨竜の守護騎士,Guardian of Felgrand,MONSTER EFFECT,33460840
六花精スノードロップ,Snowdrop the Rikka Fairy,MONSTER EFFECT,33491462
メタモルポット,Morphing Jar,MONSTER EFFECT FLIP,33508719
地縛神 Cusillu,Earthbound Immortal Cusillu,MONSTER EFFECT,33537328
花札衛－月花見－,Flower Cardian Moonflowerviewing,MONSTER EFFECT TUNER SYNCHRO,33541430
戦華の孟－曹徳,Ancient Warriors - Chief Cao De,MONSTER EFFECT,33545259
フュージョン・ゲート,Fusion Gate,SPELL FIELD,33550694
アンブラル・アンフォーム,Umbral Horror Unform,MONSTER EFFECT,33551032
E・HERO エスクリダオ,Elemental HERO Escuridao,MONSTER EFFECT FUSION,33574806
戦華史略－十万之矢,Ancient Warriors Saga - One Hundred Thousand A...,SPELL CONTINUOUS,33609093
帝王の深怨,Tenacity of the Monarchs,SPELL,33609262
武神集結,Bujinunity,SPELL,33611061
ギガント,Giganto,MONSTER NORMAL,33621868
救護部隊,First-Aid Squad,TRAP,33622465
剣闘獣ドミティアノス,Gladiator Beast Domitianus,MONSTER EFFECT FUSION,33652635
闇の侯爵ベリアル,Belial - Marquis of Darkness,MONSTER EFFECT,33655493
曲芸の魔術師,Acrobatic Magician,MONSTER EFFECT PENDULUM,33656832
炎舞－「開陽」,Fire Formation - Kaiyo,TRAP CONTINUOUS,33665663
プラグティカル,Pragtical,MONSTER FUSION,33691040
デス・モスキート,Des Mosquito,MONSTER EFFECT,33695750
月華竜 ブラック・ローズ,Black Rose Moonlight Dragon,MONSTER EFFECT SYNCHRO,33698022
Vサラマンダー,V Salamander,MONSTER EFFECT,33725002
ヴォルカニック・チャージ,Volcanic Recharge,TRAP,33725271
暗黒界の尖兵 ベージ,"Beiige, Vanguard of Dark World",MONSTER EFFECT,33731070
2人3脚ゾンビ,Three-Legged Zombies,MONSTER NORMAL,33734439
墓荒らしの報い,Graverobber's Retribution,TRAP CONTINUOUS,33737664
威光魔人,Majesty's Fiend,MONSTER EFFECT,33746252
デス・メテオ,Meteor of Destruction,SPELL,33767325
ハネクリボー LV9,Winged Kuriboh LV9,MONSTER EFFECT,33776734
CNo.15 ギミック・パペット－シリアルキラー,Number C15: Gimmick Puppet Giant Hunter,MONSTER EFFECT XYZ,33776843
六花聖ティアドロップ,Teardrop the Rikka Queen,MONSTER EFFECT XYZ,33779875
一時休戦,One Day of Peace,SPELL,33782437
壺盗み,Jar Robber,SPELL QUICKPLAY,33784505
EMファイア・マフライオ,Performapal Fire Mufflerlion,MONSTER EFFECT PENDULUM,33823832
EMシール・イール,Performapal Seal Eel,MONSTER EFFECT PENDULUM,33833230
天昇星テンマ,Tenma the Sky Star,MONSTER EFFECT,33837653
デュアルスパーク,Gemini Spark,SPELL QUICKPLAY,33846209
ナチュル・クリフ,Naturia Cliff,MONSTER EFFECT,33866130
ダーク・カタパルター,Dark Catapulter,MONSTER EFFECT,33875961
クラッシュマン,Togex,MONSTER NORMAL,33878931
紫炎の寄子,Shien's Squire,MONSTER EFFECT TUNER,33883834
シューティングコード・トーカー,Shootingcode Talker,MONSTER EFFECT LINK,33897356
クリアー・ワールド,Clear World,SPELL FIELD,33900648
強欲なカケラ,Shard of Greed,SPELL CONTINUOUS,33904024
森羅の姫芽宮,Sylvan Princessprite,MONSTER EFFECT XYZ,33909817
太陽風帆船,Solar Wind Jammer,MONSTER EFFECT,33911264
超重武者カカ－C,Superheavy Samurai Scarecrow,MONSTER EFFECT LINK,33918636
海晶乙女バシランリマ,Marincess Basilalima,MONSTER EFFECT,33945211
王宮の号令,Royal Command,TRAP CONTINUOUS,33950246
スーパー・ウォー・ライオン,Super War-Lion,MONSTER RITUAL,33951077
影六武衆－リハン,Secret Six Samurai - Rihan,MONSTER EFFECT FUSION,33964637
ポンコツの意地,Guts of Steel,SPELL,33970665
ヴェンデット・ナイトメア,Vendread Nightmare,SPELL CONTINUOUS,33971095
ジオ・ジェネクス,Geo Genex,MONSTER EFFECT SYNCHRO,33972299
針千本,Thousand Needles,MONSTER EFFECT,33977496
魔導書院ラメイソン,The Grand Spellbook Tower,SPELL FIELD,33981008
レインボー・ライフ,Rainbow Life,TRAP,34002992
The big SATURN,The Big Saturn,MONSTER EFFECT,34004470
サイバネット・オプティマイズ,Cynet Optimization,SPELL CONTINUOUS,34010534
フォース,Riryoku,SPELL,34016756
ガーディアン・エアトス,Guardian Eatos,MONSTER EFFECT,34022290
進化の奇跡,Evo-Miracle,SPELL QUICKPLAY,34026662
漆黒のパワーストーン,Pitch-Black Power Stone,TRAP CONTINUOUS,34029630
おジャマ・エンペラー,Ojama Emperor,MONSTER EFFECT LINK,34031284
真竜剣士マスターP,"Master Peace, the True Dracoslayer",MONSTER EFFECT SPSUMMON,34079868
ラヴァルバル・チェイン,Lavalval Chain,MONSTER EFFECT XYZ,34086406
アルティメット・インセクト LV3,Ultimate Insect LV3,MONSTER EFFECT,34088136
リヴェンデット・エグゼクター,Revendread Executor,MONSTER EFFECT RITUAL,34093683
ハーピィ・ガール,Harpie Girl,MONSTER NORMAL,34100324
忘却の都 レミューリア,"Lemuria, the Forgotten City",SPELL FIELD,34103656
ダイガスタ・ファルコス,Daigusto Falcos,MONSTER EFFECT SYNCHRO,34109611
ドラグニティナイト－ガジャルグ,Dragunity Knight - Gae Dearg,MONSTER EFFECT SYNCHRO,34116027
サイバーポッド,Cyber Jar,MONSTER EFFECT FLIP,34124316
時械神ハイロン,"Hailon, the Timelord",MONSTER EFFECT,34137269
H・C エクストラ・ソード,Heroic Challenger - Extra Sword,MONSTER EFFECT,34143852
死力のタッグ・チェンジ,Desperate Tag,TRAP CONTINUOUS,34149830
龍炎剣の使い手,Master of the Flaming Dragonswords,MONSTER EFFECT,34160055
ダブルアタック,Double Attack,SPELL,34187685
闇よりの恐怖,Fear from the Dark,MONSTER EFFECT,34193084
魔導サイエンティスト,Magical Scientist,MONSTER EFFECT,34206604
暗黒界の龍神 グラファ,"Grapha, Dragon Lord of Dark World",MONSTER EFFECT,34230233
アンティ勝負,Ante,SPELL,34236961
星向鳥,Star Staring Starling,MONSTER EFFECT,34244455
ヴァンパイアの使い魔,Vampire Familiar,MONSTER EFFECT,34250214
ゴブリン切り込み部隊,Goblin Marauding Squad,MONSTER EFFECT,34251483
ダッシュ・ウォリアー,Dash Warrior,MONSTER EFFECT,34257001
アーティファクト－ロンギヌス,Artifact Lancea,MONSTER EFFECT,34267821
デッド・シャーク,Corroding Shark,MONSTER NORMAL,34290067
カース・オブ・ヴァンパイア,Vampire's Curse,MONSTER EFFECT,34294855
幻煌龍の戦渦,Phantasm Spiral Battle,TRAP,34302287
レモン・マジシャン・ガール,Lemon Magician Girl,MONSTER EFFECT,34318086
命ある花瓶,Living Vase,MONSTER NORMAL,34320307
方界合神,Unification of the Cubic Lords,TRAP,34325937
儀式の供物,Ritual Raven,MONSTER EFFECT,34334692
フロッグ・バリア,Froggy Forcefield,TRAP,34351849
儀式魔人プレサイダー,Djinn Presider of Rituals,MONSTER EFFECT,34358408
グリフォンの羽根帚,Gryphon's Feather Duster,SPELL,34370473
EMバブルドッグ,Performapal Bubblebowwow,MONSTER EFFECT PENDULUM,34379489
魔王龍 ベエルゼ,Beelze of the Diabolic Dragons,MONSTER EFFECT SYNCHRO,34408491
メカニカルスネイル,Mechanical Snail,MONSTER NORMAL,34442949
融合死円舞曲,Fusion Fright Waltz,TRAP,34449261
ジェネレーション・チェンジ,Generation Shift,TRAP,34460239
炎を操る者,Flame Manipulator,MONSTER NORMAL,34460851
フォーチュンレディ・ライティー,Fortune Lady Light,MONSTER EFFECT,34471458
ハニーボット,Honeybot,MONSTER EFFECT LINK,34472920
工作列車シグナル・レッド,Construction Train Signal Red,MONSTER EFFECT,34475451
虹の古代都市－レインボー・ルイン,Ancient City - Rainbow Ruins,SPELL FIELD,34487429
ジャンク・ジャイアント,Junk Giant,MONSTER EFFECT,34492631
超重武者ダイ－8,Superheavy Samurai Wagon,MONSTER EFFECT,34496660
ギャクタン,Wiretap,TRAP COUNTER,34507039
アモルファージ・ガストル,Amorphage Gluttony,MONSTER EFFECT PENDULUM,34522216
ガニグモ,Ganigumo,MONSTER NORMAL,34536276
「A」細胞増殖装置,"""A"" Cell Breeding Device",SPELL CONTINUOUS,34541863
鋼核の輝き,Iron Core Luster,TRAP COUNTER,34545235
LL－コバルト・スパロー,Lyrilusc - Cobalt Sparrow,MONSTER EFFECT,34550857
アイアンドロー,Iron Draw,SPELL,34559295
エッジインプ・DTモドキ,Edge Imp Frightfuloid,MONSTER EFFECT,34566435
アルカナフォースVII－THE CHARIOT,Arcana Force VII - The Chariot,MONSTER EFFECT,34568403
U.A.ストロングブロッカー,U.A. Blockbacker,MONSTER EFFECT,34614289
六花精シクラン,Cyclamen the Rikka Fairy,MONSTER EFFECT,34614910
ギミック・パペット－シャドーフィーラー,Gimmick Puppet Shadow Feeler,MONSTER EFFECT,34620088
正義の味方 カイバーマン,Kaibaman,MONSTER EFFECT,34627841
つまずき,Stumbling,SPELL CONTINUOUS,34646691
ダークシー・レスキュー,Darksea Rescue,MONSTER EFFECT,34659866
幸運の鉄斧,Lucky Iron Axe,SPELL EQUIP,34664411
マドルチェ・エンジェリー,Madolche Anjelly,MONSTER EFFECT,34680482
エッジインプ・ソウ,Edge Imp Saw,MONSTER EFFECT,34688023
山の精霊,Spirit of the Mountain,MONSTER NORMAL,34690519
真実の眼,The Eye of Truth,TRAP CONTINUOUS,34694160
アビスコール,Abyss-squall,TRAP,34707034
超電磁タートル,Electromagnetic Turtle,MONSTER EFFECT,34710660
畳返し,Pulling the Rug,TRAP COUNTER,34717238
超重機回送,Heavy Forward,SPELL CONTINUOUS,34721681
ブロッカー,Blocker,MONSTER NORMAL,34743446
業火の重騎士,Heavy Knight of the Flame,MONSTER EFFECT GEMINI,34761062
クリムゾン・リゾネーター,Crimson Resonator,MONSTER EFFECT TUNER,34761841
サイバネット・リチューアル,Cynet Ritual,SPELL RITUAL,34767865
サイバネット・トークン,Cynet Token,MONSTER NORMAL TOKEN,34767866
魔玩具補綴,Frightfur Patchwork,SPELL,34773082
三連星のトリオン,Triple Star Trion,MONSTER EFFECT,34796454
ミニチュアライズ,Miniaturize,TRAP CONTINUOUS,34815282
煉獄の氾爛,Void Expansion,SPELL FIELD,34822850
インフェルノイドトークン,Infernoid Token,MONSTER NORMAL TOKEN,34822851
アルティメット・インセクト LV5,Ultimate Insect LV5,MONSTER EFFECT,34830502
光子竜降臨,Luminous Dragon Ritual,SPELL RITUAL,34834619
アクセル・ライト,Accellight,SPELL,34838437
月読命,Tsukuyomi,MONSTER EFFECT SPIRIT,34853266
魂のペンデュラム,Soul Pendulum,SPELL CONTINUOUS,34884015
牙竜咆哮,Dragoroar,SPELL QUICKPLAY,34898052
マスドライバー,Mass Driver,SPELL CONTINUOUS,34906152
無限起動ドラグショベル,Infinitrack Drag Shovel,MONSTER EFFECT,34923554
外神アザトート,Outer Entity Azathot,MONSTER EFFECT XYZ,34945480
リビング・フォッシル,Living Fossil,SPELL EQUIP,34959756
幻獣サンダーペガス,Phantom Beast Thunder-Pegasus,MONSTER EFFECT,34961968
カオス・ベトレイヤー,Chaos Betrayer,MONSTER EFFECT,34966096
暗黒界の鬼神 ケルト,"Lucent, Netherlord of Dark World",MONSTER EFFECT,34968834
幻奏の華楽聖ブルーム・ハーモニスト,Bloom Harmonist the Melodious Composer,MONSTER EFFECT LINK,34974462
リプロドクス,Reprodocus,MONSTER EFFECT LINK,34989413
エンペラー・オーダー,By Order of the Emperor,TRAP CONTINUOUS,35011819
リミットオーバー・ドライブ,Limit Overdrive,SPELL QUICKPLAY,35014241
魔のデッキ破壊ウイルス,Deck Devastation Virus,TRAP,35027493
バージェストマ・オレノイデス,Paleozoic Olenoides,TRAP,35035481
セイバー・リフレクト,Saber Reflection,SPELL QUICKPLAY,35037880
サイバー・ラーバァ,Cyber Larva,MONSTER EFFECT,35050257
甲虫装甲騎士,Insect Knight,MONSTER NORMAL,35052053
方界波動,Cubic Wave,SPELL,35058588
奇術王 ムーン・スター,Magical King Moonstar,MONSTER EFFECT,35058857
カイザーコロシアム,Kaiser Colosseum,SPELL CONTINUOUS,35059553
イリュージョン・スナッチ,Illusory Snatcher,MONSTER EFFECT,35073065
風竜星－ホロウ,"Pulao, Wind of the Yang Zing",MONSTER EFFECT,35089369
Powerhold the Moving Battery,Powerhold the Moving Battery,TRAP CONTINUOUS,35100834
クリフォトン,Kuriphoton,MONSTER EFFECT,35112613
真竜皇の復活,True King's Return,TRAP CONTINUOUS,35125879
星屑の願い,Stardust Wish,TRAP CONTINUOUS,35129241
オルターガイスト・マテリアリゼーション,Altergeist Manifestation,TRAP,35146019
キャトルミューティレーション,Beast Soul Swap,TRAP,35149085
星遺物の守護竜メロダーク,World Legacy Guardragon Mardark,MONSTER EFFECT,35183584
鏡鳴する武神,Bujin Regalia - The Mirror,SPELL,35183853
"Oneiros, the Dream Mirror Erlking","Oneiros, the Dream Mirror Erlking",MONSTER EFFECT FUSION,35187185
マジシャン・オブ・ブラック・イリュージョン,Magician of Dark Illusion,MONSTER EFFECT,35191415
砂塵の騎士,Dust Knight,MONSTER EFFECT FLIP,35195612
トリックスター・マンジュシカ,Trickstar Lycoris,MONSTER EFFECT,35199656
ヴェルズ・フレイス,Evilswarm Hraesvelg,MONSTER EFFECT FLIP,35209994
盲信するゴブリン,Blindly Loyal Goblin,MONSTER EFFECT,35215622
重力砲,Gravity Blaster,SPELL EQUIP,35220244
剣闘訓練所,Gladiator Proving Ground,SPELL,35224440
電脳堺獣－鷲々,Cyberspace Beast Jiujiu,MONSTER EFFECT SYNCHRO,35252119
ミラクル・コンタクト,Miracle Contact,SPELL,35255456
スマイル・ユニバース,Smile Universe,SPELL QUICKPLAY,35259350
強欲で貪欲な壺,Pot of Desires,SPELL,35261759
賢者の聖杯,Wiseman's Chalice,SPELL,35262428
ダメージ・トランスレーション,Damage Translation,TRAP,35268887
ゴースト・トークン,Ghost Token,MONSTER NORMAL TOKEN,35268888
捕食植物オフリス・スコーピオ,Predaplant Ophrys Scorpio,MONSTER EFFECT,35272499
青眼の銀ゾンビ,Blue-Eyed Silver Zombie,MONSTER NORMAL,35282433
失楽の堕天使,Condemned Darklord,MONSTER EFFECT LINK,35306215
マリスボラス・スプーン,Malicevorous Spoon,MONSTER EFFECT,35307484
